GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""19183""","Washington, IA",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3714,4028,4293,4704,5763,5577,6987,6826,7287,8869,9448,9585,11426,11984,12088,14121,14147,14230,14922,14527,16379,17216,17578,18803,18921,21047,21438,24150,26086,25670,25448,28313,28634,28959,29441,31704,32114,34227,35567,38284,36889,39228,44032,45914,50083,52904,51921,50560,54338,57480,60857,59565
" ""19185""","Wayne, IA",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2841,3274,3360,4036,4868,4440,5316,5759,5433,7144,7399,7836,9069,9600,9478,10598,11731,12700,13117,12375,13809,13973,14056,14713,13809,16308,15398,17983,18693,18609,19065,21321,21259,22607,22592,25377,25245,25019,27295,30357,31206,31198,36268,35490,38304,35400,38961,37265,39463,42610,42605,46743
" ""19187""","Webster, IA",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3727,3792,4076,4393,5370,5813,6269,6583,7196,8381,9214,10067,10998,11218,11493,12058,12580,13481,13733,14291,15773,16302,16964,18053,17721,19808,20703,22223,22711,23164,23645,24944,25910,27217,27373,28741,29288,31930,34197,36380,34075,34482,38020,39142,41272,42597,43610,44093,43021,44853,46562,48862
" ""19189""","Winnebago, IA",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3341,3596,3850,4660,6075,5417,6691,6740,7680,8102,8128,8473,9929,10396,11088,13626,13775,14643,15582,16535,16684,16809,16087,18269,17066,20006,19906,21939,21750,22726,21690,22676,22991,23825,24159,27161,26869,28671,32577,34388,32547,35884,38930,41661,42605,41079,42177,39776,40456,42605,42377,45722
" ""19191""","Winneshiek, IA",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2864,3065,3119,3341,4220,4358,4856,5267,5808,6705,6544,6742,8208,8571,8531,11212,11409,12415,13389,13133,15004,16140,15996,17315,16933,18487,18653,20664,21743,22655,23110,24952,25603,26275,27359,30355,30461,32007,33597,35874,33434,35953,39418,40868,43997,43743,46524,45818,46284,48612,49610,54036
" ""19193""","Woodbury, IA",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3756,3959,4167,4631,5364,5657,6354,6865,7543,8364,8908,9631,10983,11394,11760,12676,13361,13919,15006,15563,16570,17510,17718,19036,19168,20152,21318,23002,23394,24712,25035,26109,27070,27673,28285,30976,33719,34999,39015,42157,37432,36379,36608,37176,37273,38864,40528,41556,41290,43130,44690,47731
" ""19195""","Worth, IA",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3328,3447,3528,4452,6217,5639,6634,6047,6944,8173,7683,7615,9392,9554,9959,12467,12686,13317,14225,14312,15416,16937,16145,17443,15249,18984,19325,21205,22387,22912,21661,22982,22670,23127,23519,27842,28066,41345,44585,40975,34083,35921,40435,41516,47316,44332,46104,43187,40063,40467,41710,45566
" ""19197""","Wright, IA",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3773,4026,4200,4942,6475,6780,7481,7104,8097,9377,9674,10143,11665,12106,12460,14137,13914,14709,15038,15539,17291,16428,16251,18228,16736,19868,20666,23896,24616,24200,24882,28873,30426,30661,31897,35666,35061,35182,39528,41359,37438,38094,46837,48104,49987,52143,52263,45679,46665,51879,48770,52825
" ""20000""",Kansas,4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3665,3956,4298,4772,5417,5848,6358,6850,7413,8151,9251,10075,11342,12213,12643,13827,14524,15193,15805,16533,17433,18438,18934,20115,20853,21599,22349,23688,24958,26221,26927,28253,29112,29248,30074,30843,32545,35690,38057,41257,39431,39968,43057,45373,46291,47169,47527,47557,49033,51139,53203,56099
" ""20001""","Allen, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2902,3155,3546,4012,4521,3806,5304,5707,6394,6563,7311,8043,9180,9823,10270,11025,11819,11574,12280,12685,13636,14077,14591,15586,15571,16783,17176,18792,20039,20207,20377,20975,24667,24350,26281,26941,26468,27344,29722,33165,33503,33501,34374,34450,35429,35735,36730,36526,37345,39665,42756,45840
" ""20003""","Anderson, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2777,2657,3340,3780,4415,4547,5129,5440,6757,6067,7600,7823,9775,9951,9721,11342,12371,12033,13079,12745,13625,13282,13120,15441,14563,16014,15630,18340,20004,19213,19232,21284,22967,22741,23284,24150,25085,27275,30377,32876,32118,30830,34627,36647,37993,38167,38074,39704,37380,38277,39196,43864
" ""20005""","Atchison, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2929,3229,3474,4025,4481,5003,5392,5715,6311,6892,7643,7866,8965,9491,9553,10640,11691,11660,12363,12980,13688,14331,14673,16215,16044,17596,17140,18147,18759,19784,19972,20972,22175,22401,22957,24252,25524,27152,28608,30731,29705,30109,32496,31305,32927,33427,34683,35125,36893,38114,39743,42974
" ""20007""","Barber, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3614,3747,4634,5253,5949,6317,6305,6690,6971,7860,9354,10633,12439,13824,13657,14761,13829,14329,14194,14771,15072,15709,15045,16490,17044,17622,17084,18373,19454,20402,20405,21419,24324,24870,29996,28321,30440,32966,32963,40001,34729,39083,43830,48076,50753,49196,40536,39457,39198,42895,43570,49804
" ""20009""","Barton, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3500,4028,4373,4811,5555,6141,6217,6725,7345,8087,9083,10431,12357,13058,13127,14196,14063,13510,14501,14904,15626,16917,17056,17573,18530,18723,19470,20781,21752,22442,22534,23980,25406,26044,27243,28188,30262,33816,35788,43900,38091,39826,44427,47455,47519,50877,46566,44836,44652,45018,47429,49436
" ""20011""","Bourbon, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3028,3379,3682,3892,4304,4892,5721,6450,7415,7989,8587,9353,10295,11060,11783,12963,14167,13881,14504,14827,14923,14996,15316,16701,16475,16875,17717,18978,20164,20572,19870,20474,24680,26132,27009,29627,30342,32766,31744,32913,32825,32862,33897,36227,36740,37401,39130,39755,40812,45029,41792,44521
" ""20013""","Brown, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3115,3411,3795,4486,5099,5115,5408,5893,6455,6855,7583,7247,9763,10264,9981,11010,12970,12618,13200,13040,13809,14711,15139,16752,16620,18588,17677,20991,21961,22672,22581,23723,26057,24498,26974,28765,30039,30062,34065,35586,37374,35428,41302,39917,41738,40316,40558,41196,42065,45226,45349,48026
" ""20015""","Butler, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3668,3766,4245,4844,5470,5947,6773,7275,7694,8526,9521,10460,11985,12207,12739,13713,13769,14519,14841,15237,16656,17444,18160,19225,20129,20983,21568,22941,24587,25734,26283,27150,28207,28406,29110,29820,31296,33934,35535,38447,36299,37287,39191,40667,41881,42305,43052,43223,44257,46265,48192,50789
" ""20017""","Chase, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3567,2769,4582,4863,5674,3958,5614,5984,6056,6540,8218,9618,10156,10269,9461,11456,11896,12772,13393,13956,15396,15067,14808,17499,19858,20369,19848,21946,25356,26960,28617,27149,25820,23158,25711,31027,35409,37147,35162,32269,33482,32023,41297,50015,52878,41376,42834,44483,45221,51234,50941,56852
" ""20019""","Chautauqua, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2788,3537,3816,3899,4245,4321,4697,4665,4858,5704,6342,7271,8501,9254,8202,10125,10823,10768,11198,10957,12844,12990,14046,14461,14500,14943,15323,16240,17300,18395,18583,20439,22741,24655,25603,26225,27698,30989,31305,36646,35393,35864,37889,38465,40527,40536,38359,37786,38021,40456,41514,44908
" ""20021""","Cherokee, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2743,3001,3002,3242,3783,4159,4576,4997,5725,6013,7060,7458,8017,8792,9055,9570,10760,10537,11019,11900,12884,13134,13489,14540,14747,15860,15939,17503,17994,18843,19036,20059,20820,20915,22365,22486,23423,24543,26784,29452,28270,30334,31834,33379,33168,32624,33851,34846,37296,40588,41760,44739
" ""20023""","Cheyenne, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3519,3902,4595,5311,6615,6781,6539,6294,7004,6899,6871,8147,6820,9949,12057,12432,13470,15464,16035,16833,15817,20206,19340,18497,23599,21800,22325,23638,21708,23652,25421,22704,24819,20874,24504,17362,23081,22746,31514,35351,35293,39990,51895,46254,56138,46284,42070,41712,40303,45903,45768,54465
" ""20025""","Clark, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3403,4747,5468,5782,6722,7279,6703,7148,6987,6369,9409,10495,12325,13358,14821,15909,15574,15293,15529,16549,18402,21262,19473,19314,24251,20973,20425,20098,21837,24082,25489,23644,26256,25579,28303,25651,30161,30657,33742,38609,35590,41727,47468,47441,51594,50607,52010,54623,54337,54118,54420,60647
" ""20027""","Clay, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3224,3390,3809,4605,5739,5646,6510,6853,6526,7586,8403,8615,9946,10782,11434,12668,12791,13695,14215,14641,14815,17366,16776,18498,18919,20501,20249,22923,23482,23758,24016,24754,24931,24905,28302,29916,31158,33622,37083,42003,39886,41083,40724,38874,39185,38470,37120,38142,39991,41849,43526,47126
" ""20029""","Cloud, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3088,3280,3793,4246,5385,5034,5392,5656,6142,7017,8221,8493,8942,10664,11727,12450,12492,13140,13682,13622,14285,16350,15384,16656,17074,18821,18635,20342,20902,21048,20779,20855,23285,22448,24334,25269,25553,26379,28388,31864,30391,30093,33394,33136,34334,34207,34369,34121,35304,38195,39807,44452
" ""20031""","Coffey, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2841,2750,3501,3929,4409,4566,5124,5912,7427,7194,9522,9373,11108,12327,13647,15111,13927,12326,13662,13525,14725,15234,16072,17136,17633,19451,19337,21721,22913,22938,24150,25375,27473,27688,29242,29930,32308,33451,34831,41408,41232,43075,49560,51513,56494,56235,53699,51417,48697,52834,52701,56988
" ""20033""","Comanche, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4719,4522,5512,6358,7425,5770,6122,5761,6812,6465,9940,8226,10048,12921,10537,12514,13771,15747,16104,17029,17850,19958,17987,18092,19988,19935,18730,19153,21507,21456,23526,24561,26111,25305,33447,28747,32007,31871,34559,39794,34143,38147,38025,37652,45426,39136,37491,37104,37064,42445,40844,46141
" ""20035""","Cowley, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3290,3602,3915,4307,5022,5089,5599,6337,6720,7372,8265,9183,10228,11040,11147,12128,12527,13218,13972,14520,15589,15568,16056,16970,17380,18125,18522,19369,20193,21109,21619,22977,24811,24542,25098,25785,26525,28792,29853,31268,30183,31740,33935,34116,34765,36034,37453,35898,36321,37835,39690,42334
" ""20037""","Crawford, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2853,3143,3376,3751,4252,4695,5183,5754,6294,6884,7650,8433,9432,10076,10670,11386,12144,12348,12658,13281,14287,15119,15567,16601,16767,17695,17931,19036,19939,20361,20750,21560,23456,23902,24428,24646,25770,27414,28875,31386,30985,31313,32400,33162,33908,33757,34158,34360,36414,37947,39587,42963
" ""20039""","Decatur, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3509,2803,3837,4907,6170,6401,6341,5985,6603,6447,11187,9751,12497,13896,15612,15360,15262,15649,15779,15715,16072,17477,16959,17551,18785,20072,18536,19735,21901,25283,26477,24785,28732,24426,26541,23111,30489,28421,36105,39423,37673,40483,46216,42955,47821,47263,46202,48645,41525,42366,43934,51018
" ""20041""","Dickinson, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3051,3385,3866,4218,4980,5121,5781,5907,5963,7052,7901,9101,9853,11069,11330,12366,12784,13442,14090,13937,13812,15267,15415,17099,17428,18919,19080,20400,21535,22519,23019,23714,26023,26155,29372,29940,31072,34025,37769,41081,38937,38921,38862,36910,35560,35710,36738,37453,39049,41120,42873,47348
" ""20043""","Doniphan, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2962,3309,3439,3826,4359,4865,4836,5197,5433,6313,6731,7015,9123,10082,9777,10757,12704,12667,12784,13051,13559,14453,15196,16651,16200,17811,17391,20402,20455,19941,19587,19930,20898,19776,20905,23876,25831,26110,30023,32499,32921,30705,33670,34439,36373,34047,35636,36714,38735,39552,42643,44885
" ""20045""","Douglas, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3008,3252,3577,3784,4121,4534,5341,5934,6644,7086,7775,8405,9244,9641,10353,11316,11988,12531,12914,13569,14750,15113,15768,16839,17383,18386,19151,19919,21277,22652,23196,24902,26625,27037,27604,27894,29119,30852,32168,33991,34125,34332,35650,36405,36842,38021,39516,40158,42005,43888,45174,47494
" ""20047""","Edwards, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3561,4277,4300,5128,6362,5668,6902,6726,6795,6785,7591,7540,12007,11979,12509,15781,15770,16215,16226,18862,16717,18744,18769,19766,23467,23191,21092,24154,23856,26680,27414,25843,29534,28059,35051,32561,36008,32320,39666,45276,46145,46822,55179,53817,64560,53932,58533,60629,52652,54395,53549,61904
" ""20049""","Elk, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2970,3121,3678,4274,4960,4323,5275,4973,5619,5925,7131,7892,8681,10545,10404,11751,12163,12983,12429,12562,14602,13792,14390,16006,16111,16877,17355,17635,17558,17473,17891,20022,22255,21841,23986,25486,27473,29142,31125,32201,30064,34066,37455,38743,40921,39068,38357,36269,36484,38988,38779,42431
" ""20051""","Ellis, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2658,2807,3271,3804,4375,4660,5229,6155,6527,7319,8272,9070,10114,11195,11817,12865,13185,13032,13346,14561,15882,16903,16768,17566,18426,19269,19754,20835,21908,22777,23359,24486,26404,26513,27410,28400,29893,32336,34628,39525,36936,39603,44093,46009,45550,47247,44529,42754,43224,45419,47072,50785
" ""20053""","Ellsworth, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3263,3521,4119,4752,5952,6051,6338,6319,6242,6929,8412,9085,9788,11793,11452,12329,11869,12543,12975,13031,13396,15005,14464,15581,16368,17274,17480,19001,20039,21224,21464,21869,23674,23864,25869,26511,27195,28200,30543,33768,32033,32501,35096,37745,38780,39836,36227,36194,40363,43626,46178,47276
" ""20055""","Finney, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3502,3844,4293,5051,5899,6961,6095,6981,7244,7257,8983,9419,11692,12445,11438,12292,12969,12991,14627,14881,15704,15892,16611,17301,18292,18722,19034,19571,20288,20691,20613,20797,20930,20908,22630,23483,25193,26927,29201,33512,32564,35147,37462,38519,39624,39777,39770,41000,41377,43473,43588,46899
" ""20057""","Ford, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3795,4346,4519,4978,5752,6148,6431,7121,7640,7830,8808,10260,11134,11603,12516,14362,14061,14408,14413,14953,15697,16960,16999,17208,18766,19071,19476,19610,20649,21581,22143,21521,22924,23305,24072,24571,25809,26869,28723,30961,30157,32088,32910,34635,35046,33491,34510,37087,37547,39188,40145,45081
" ""20059""","Franklin, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3029,3373,3962,4506,4777,5280,5776,6160,7037,7310,8239,8753,9988,10461,10818,11423,12265,12681,12919,13279,14016,14329,14862,16490,16332,17625,18654,19689,20807,21229,21889,23372,25110,25196,25824,26670,27766,29558,31000,32659,32550,32403,33730,35047,36457,37070,38669,39736,40669,42645,43930,46437
" ""20061""","Geary, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,5569,5616,5956,5837,6327,6972,7004,7188,7648,8047,9037,9772,10955,11625,11978,12578,13154,14094,14678,14891,16293,16828,17307,18189,18947,18987,18800,20387,21061,22200,23467,25387,26674,27856,29482,31621,33322,37193,42041,41951,42990,41092,44234,42514,43382,44244,44066,44537,47627,49684,52022,54663
" ""20063""","Gove, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3613,4581,4823,5903,8129,8081,6968,6380,6843,6469,9635,8248,9473,11047,11591,15373,17418,16560,19044,19700,22647,24711,22156,19487,23122,21419,19896,21251,21758,25088,27116,24961,36775,34428,32517,23600,33368,44233,52889,51896,47130,53795,71941,64920,60985,56178,65686,67313,54891,57091,56396,61150
" ""20065""","Graham, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2945,3544,3814,4715,6454,5343,5433,5910,6219,5419,7537,7873,7663,10882,10933,12115,12054,12481,13227,13018,14193,16858,16151,18627,18255,19169,18328,20644,22473,26797,26217,26931,28411,24397,28251,24293,30373,28400,37505,40867,39337,42587,52907,52446,57712,51904,48488,43679,44061,48953,49939,56190
" ""20067""","Grant, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4206,5021,5034,5390,6093,6787,5979,7782,7307,9259,9940,9964,12585,11930,10993,12216,12253,12158,14008,15229,15831,16669,18231,17977,20609,20059,20131,20743,22366,21753,22131,22697,24909,23051,25321,24639,30262,29354,31792,35482,35570,39922,42699,44402,51520,51216,45298,49049,43281,46105,43820,44835
" ""20069""","Gray, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4776,5441,5734,6762,7430,9770,7359,8355,7646,6985,10117,9876,11862,10623,9086,12545,11727,13766,14517,16610,15124,17783,17619,20669,23128,23283,20554,25078,24352,25780,27796,25853,28834,25498,26916,26723,32748,29087,34102,38670,41381,53040,60937,62044,76488,70394,65775,72245,63726,60129,57854,60355
" ""20071""","Greeley, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4892,6600,6083,6910,9103,12102,7332,4453,7328,7111,13432,11902,11854,12098,13054,20583,21150,17482,14501,16721,22626,24989,26668,24975,32597,27363,24797,21518,22058,30110,32660,30251,33903,22524,44668,27611,37552,27063,44805,47541,44222,57083,68669,65562,75727,56294,44203,59429,70837,72675,66094,89737
" ""20073""","Greenwood, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2882,3353,3643,3874,4281,5063,5789,6177,6081,6742,7201,8830,10440,10721,10608,11768,11599,12145,12830,13198,14220,14562,14362,15086,15597,16145,16394,17946,18972,19180,20099,20758,22528,22740,24751,25811,27387,30756,31643,35757,32539,34147,34124,36654,38992,39406,38088,39258,39613,40959,41837,46032
" ""20075""","Hamilton, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3414,4174,4152,4544,5914,7098,7037,7464,6521,6363,10055,8316,11158,12927,14039,21732,18402,22346,25997,27005,19578,21473,22431,18982,22342,19972,19964,20082,20013,25295,24708,24092,32696,23546,29520,27813,33887,25246,33962,37651,34267,50280,53088,52240,73162,70893,57158,52431,50229,54743,55843,75840
" ""20077""","Harper, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3708,4181,5126,5829,7696,6947,7106,6577,7038,7281,8357,9841,11673,14602,13187,14053,13532,14758,14951,15861,16103,17090,15868,17772,18447,18470,18450,20137,23364,22744,22997,23461,24346,25959,30968,29754,33809,37272,37780,42648,36114,37243,43213,48382,46959,47977,43351,43479,42622,46455,52777,57870
" ""20079""","Harvey, KS",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3477,3778,4067,4799,5421,6000,6169,6749,6982,7684,8761,9428,10514,11376,11768,12591,13155,14032,14565,15597,16317,17366,17964,18973,19475,20388,20407,21656,23400,23585,23533,25181,26040,26360,26874,27644,28938,31065,32914,36062,34196,34625,36377,36924,37893,38365,38580,39190,39906,42453,43822,46698
